region,period,amount,count,ticket,share_korean,share_chinese,share_japanese,share_western,share_bakery,share_supermarket,share_convenience,concentration,amount_growth,count_growth,ticket_growth,share_change_korean,share_change_chinese,share_change_japanese,share_change_western,share_change_bakery,share_change_supermarket,share_change_convenience,year,q,quarter,future_growth,target
전라남도 나주시,8104,13713540000.0,682527.0,20092.304040719268,0.44445052116375494,0.0386989792569971,0.012696940396134039,0.12147702197973681,0.025553576975748057,0.20642226587737375,0.1507006943502553,0.2799255923466091,,,,,,,,,,,2026,1,20261,0.09807752046517537,0.0
전라남도 나주시,8105,15058530000.0,770267.0,19549.753527023746,0.4631448089554558,0.03600351428725115,0.014630246113000405,0.12213343533532157,0.0243410213347518,0.1866649666335293,0.15308200734068997,0.28980038329092256,0.09807752046517537,0.12855169099537456,-0.027002901837239968,0.018694287791700848,-0.002695464969745952,0.0019333057168663664,0.0006564133555847645,-0.0012125556409962567,-0.01975729924384445,0.0023813129904346753,2026,2,20262,,
전라남도 담양군,8104,10771280000.0,346760.0,31062.636982350905,0.6036097845381422,0.02542409073016392,0.0006257380738408063,0.12797179165335967,0.05777772001099219,0.14318725351118902,0.04140362148231222,0.40692344175634276,,,,,,,,,,,2026,1,20261,0.09019262334652889,0.0
전라남도 담양군,8105,11742770000.0,387575.0,30298.058440301877,0.6285390925650421,0.021838969851236123,0.001119837993931585,0.12194056427912664,0.04905827160031236,0.13319429742726802,0.044308966283083125,0.4325198061131232,0.09019262334652889,0.11770388741492677,-0.024614089991247146,0.024929308026899966,-0.003585120878927796,0.0004940999200907788,-0.006031227374233034,-0.008719448410679828,-0.009992956083921006,0.002905344800770905,2026,2,20262,,
전라남도 목포시,8104,39996670000.0,1806820.0,22136.499485283537,0.4565142548117131,0.028095838978594967,0.03045453534006706,0.08832935341867211,0.03698557904945587,0.22049385611352146,0.13912658228797548,0.2872658739529116,,,,,,,,,,,2026,1,20261,0.14569462907787067,0.0
전라남도 목포시,8105,45823970000.0,2193426.0,20891.504887787414,0.4445701670981366,0.02725669556784364,0.02930693259444784,0.08500922115652572,0.03423775809909094,0.23619385225679923,0.143425373227156,0.2840016225155854,0.14569462907787067,0.21397040103607434,-0.056241710588605165,-0.011944087713576468,-0.0008391434107513258,-0.0011476027456192202,-0.0033201322621463913,-0.0027478209503649306,0.015699996143277772,0.004298790939180536,2026,2,20262,,
전라남도 무안군,8104,9621240000.0,464151.0,20728.6852769896,0.426713188736587,0.04350686605884481,0.03296040842968266,0.14345448195866645,0.034307428148554656,0.15540720322952134,0.16365042343814312,0.25775242928716274,,,,,,,,,,,2026,1,20261,0.12119643621820053,0.0
전라남도 무안군,8105,10787300000.0,532240.0,20267.73635953705,0.42984991610504947,0.04101211609948736,0.030453403539347196,0.13572163562707998,0.029980625365012562,0.16925087834768662,0.1637314249163368,0.2621533934307708,0.12119643621820053,0.14669579511839892,-0.02223724810778216,0.0031367273684624886,-0.002494749959357452,-0.0025070048903354653,-0.007732846331586468,-0.0043268027835420934,0.013843675118165283,8.100147819367631e-05,2026,2,20262,,
전라남도 보성군,8104,4183640000.0,172521.0,24250.033329275855,0.4948011779216185,0.034357640714784254,0.001634939908787563,0.08430218661261485,0.037651423162604815,0.26528334177892937,0.08196928990066067,0.33163003042266515,,,,,,,,,,,2026,1,20261,0.17535925653258877,1.0
전라남도 보성군,8105,4917280000.0,201353.0,24421.19064528465,0.5259228679269841,0.03230037744444083,0.003314840724953633,0.08343027039338821,0.03407981648390981,0.23591904467510494,0.08503278235121856,0.3486595791849238,0.17535925653258877,0.16712168373705238,0.007058023949277015,0.031121690005365577,-0.002057263270343425,0.00167990081616607,-0.0008719162192266372,-0.003571606678695008,-0.029364297103824433,0.0030634924505578837,2026,2,20262,,
전라남도 순천시,8104,34745800000.0,1661975.0,20906.331322673326,0.427842501827559,0.02417702283441452,0.03519590857024446,0.11605661691485014,0.03268625272694829,0.23780485698990958,0.126236840136074,0.27189690604586786,,,,,,,,,,,2026,1,20261,0.05548814532979529,0.0
전라남도 순천시,8105,36673780000.0,1822101.0,20127.193827345465,0.4433955267223613,0.021972919071881872,0.03393623455231503,0.11701575348927763,0.03387079270257934,0.22132678987549143,0.1284819835860934,0.278567155491301,0.05548814532979529,0.09634681628785025,-0.03726801624361853,0.015553024894802314,-0.002204103762532647,-0.001259674017929431,0.000959136574427491,0.0011845399756310465,-0.016478067114418155,0.002245143450019388,2026,2,20262,,
전라남도 신안군,8104,2038540000.0,75448.0,27019.13900964903,0.4365575362759622,0.036776320307671174,0.032140649680653804,0.07316510836186682,0.005773740029629049,0.2668821803840003,0.14870446496021664,0.29169358683776087,,,,,,,,,,,2026,1,20261,0.25868023193069556,1.0
전라남도 신안군,8105,2565870000.0,92116.0,27854.77007251726,0.48774489744219307,0.0355045267297252,0.048798263357067974,0.07084146897543524,0.004941793621656592,0.2099638719030972,0.14220517797082471,0.3108870021029137,0.25868023193069556,0.22092036899586476,0.030927375686168768,0.05118736116623085,-0.001271793577945976,0.01665761367641417,-0.0023236393864315835,-0.0008319464079724562,-0.056918308480903096,-0.0064992869893919225,2026,2,20262,,
전라남도 여수시,8104,44786250000.0,1978628.0,22635.002638191716,0.4866966982053644,0.026242652599849283,0.03642233944570041,0.11169432582544866,0.022385665243238716,0.1686649362248458,0.14789338245555275,0.30218599338603724,,,,,,,,,,,2026,1,20261,0.0409319824722989,0.0
전라남도 여수시,8105,46619440000.0,2143688.0,21747.306511022125,0.4952298869312888,0.024947747120085528,0.03770015255438504,0.10843073190068349,0.021500901769733828,0.15739013596044912,0.15480044376337426,0.3082506771833846,0.0409319824722989,0.08342144152412678,-0.03921784951205587,0.008533188725924401,-0.0012949054797637555,0.0012778131086846264,-0.0032635939247651763,-0.0008847634735048883,-0.011274800264396673,0.00690706130782151,2026,2,20262,,
전라남도 영광군,8104,,,,,,,,,,,,,,,,,,,,,,2026,1,20261,,
전라남도 영광군,8105,5864910000.0,226403.0,25904.736244661068,0.46529443759580286,0.0344165554117625,0.003665870405513469,0.08932958903035171,0.03791021516101696,0.23423547846429016,0.13514785393126238,0.3002450132333423,,,,,,,,,,,2026,2,20262,,
전라남도 영암군,8104,7399410000.0,390863.0,18930.955347525858,0.3490981037677328,0.04965531035582567,0.002124493709633606,0.07786026183168658,0.014474126991206055,0.31358716438202505,0.1932005389618902,0.26627472801926283,,,,,,,,,,,2026,1,20261,,
전라남도 영암군,8105,,,,,,,,,,,,,,,,,,,,,,2026,2,20262,,
전라남도 완도군,8104,5794090000.0,240898.0,24052.046924424445,0.4498825527390841,0.04948663206819363,0.022421122212461318,0.06598620318289844,0.02048639216857177,0.16674922205212553,0.2249878755766652,0.288544663219823,,,,,,,,,,,2026,1,20261,0.08453441351446034,0.0
전라남도 완도군,8105,6283890000.0,267633.0,23479.503648653194,0.47104898398921685,0.047954372212117014,0.02775191799983768,0.06649384378147931,0.019156923498024312,0.15177382162959568,0.21582013688972912,0.2993589794821001,0.08453441351446034,0.1109805809927853,-0.02380434719632296,0.021166431250132733,-0.0015322598560766135,0.005330795787376361,0.0005076405985808691,-0.0013294686705474582,-0.014975400422529844,-0.009167738686936072,2026,2,20262,,
전라남도 장성군,8104,4335370000.0,225169.0,19253.849330946978,0.5378479806798497,0.05534014397848396,0.005268293132996722,0.14616284192583331,0.022051174409565964,0.10020367350422224,0.1331258923690481,0.34198384682495997,,,,,,,,,,,2026,1,20261,0.16585896936132327,1.0
전라남도 장성군,8105,5054430000.0,261595.0,19321.584892677613,0.551896059496323,0.05164380553296811,0.004574205202169186,0.15023454672435863,0.02100533591324838,0.09405808370083274,0.12658796343009993,0.35516034525188267,0.16585896936132327,0.16177182471832263,0.003518026996386814,0.014048078816473297,-0.0036963384455158538,-0.0006940879308275361,0.004071704798525311,-0.0010458384963175846,-0.006145589803389501,-0.006537928938948168,2026,2,20262,,
전라남도 장흥군,8104,4028100000.0,164234.0,24526.590109234385,0.45351902882252176,0.02836573074154068,0.003540130582656836,0.06967552940592339,0.02301333134728532,0.3017973734515032,0.12008887564856881,0.31738394220362637,,,,,,,,,,,2026,1,20261,0.04630470941635023,0.0
전라남도 장흥군,8105,4214620000.0,178282.0,23640.188016737528,0.47512705771813357,0.028156749600201203,0.0034522685319198407,0.07015341833901989,0.020056375189222278,0.27688617241886576,0.1261679582026375,0.32445850812612825,0.04630470941635023,0.08553649061704638,-0.03614045362804519,0.02160802889561181,-0.0002089811413394753,-8.786205073699508e-05,0.0004778889330964986,-0.002956956158063042,-0.024911201032637442,0.006079082554068679,2026,2,20262,,
전라남도 진도군,8104,3941960000.0,140047.0,28147.4076560012,0.38908055890978094,0.021501993931952634,0.0031583273295517967,0.07757054866107216,0.015735826847558067,0.31488142954266407,0.17807131477742036,0.28898050617966475,,,,,,,,,,,2026,1,20261,0.023320886056682477,0.0
전라남도 진도군,8105,4033890000.0,148879.0,27095.090644080094,0.4317866872919192,0.022462189102826303,0.004702656740763878,0.07987327368867272,0.017107556229842658,0.2654633616682656,0.1786042752777096,0.2960091001078373,0.023320886056682477,0.06306454261783534,-0.03738592998622903,0.042706128382138275,0.0009601951708736699,0.001544329411212081,0.002302725027600566,0.0013717293822845915,-0.04941806787439845,0.0005329605002892535,2026,2,20262,,
전라남도 함평군,8104,2432780000.0,118843.0,20470.53675858065,0.6223990660890011,0.04051332220751568,0.0035679346262300743,0.13840955614564407,0.021304844663307,0.06776609475579379,0.10603918151250832,0.4244823101551035,,,,,,,,,,,2026,1,20261,0.17716768470638522,1.0
전라남도 함평군,8105,2863790000.0,136742.0,20943.01677611853,0.6619933724190671,0.03674501272788857,0.0029925378606671577,0.11474654216964232,0.018276479769815526,0.05835972609723478,0.1068863289556846,0.46792571997042287,0.17716768470638522,0.1506104692745891,0.023080978437941102,0.039594306330066,-0.0037683094796271133,-0.0005753967655629166,-0.02366301397600175,-0.003028364893491474,-0.009406368658559004,0.0008471474431762799,2026,2,20262,,
전라남도 해남군,8104,7305570000.0,290198.0,25174.432628756917,0.4729788366958362,0.0328489084356183,0.006666146515603847,0.07517825440040955,0.03187978487647097,0.2071200467588429,0.17332802231721822,0.3044418759651717,,,,,,,,,,,2026,1,20261,0.08356637469766226,0.0
전라남도 해남군,8105,7916070000.0,314363.0,25181.30314318161,0.4903594839358419,0.030626308256495965,0.006633342049779752,0.07530630729642361,0.029460325641385184,0.20351260158134024,0.16410163123873336,0.3163200705531349,0.08356637469766226,0.08327073239650162,0.0002729163562893433,0.01738064724000571,-0.0022226001791223367,-3.2804465824095436e-05,0.00012805289601405812,-0.002419459235085783,-0.003607445177502666,-0.009226391078484858,2026,2,20262,,
전라남도 화순군,8104,7944750000.0,357962.0,22194.394935775304,0.5173277950848044,0.03198967871865068,0.008345133578778438,0.1290072060165518,0.03354542307813336,0.1691670600081815,0.11061770351489977,0.32734295350268555,,,,,,,,,,,2026,1,20261,0.15087070077724274,0.0
전라남도 화순군,8105,9143380000.0,411799.0,22203.502194031553,0.5487073707972325,0.02768013579223438,0.0076405005588742895,0.13353376978754028,0.031191966209432397,0.150354682841575,0.10089157401311112,0.35349419272239424,0.15087070077724274,0.1503986456662998,0.00041034046130117297,0.03137957571242811,-0.004309542926416301,-0.0007046330199041483,0.004526563770988479,-0.002353456868700962,-0.018812377166606498,-0.009726129501788652,2026,2,20262,,
전북특별자치도 고창군,8104,4810750000.0,217715.0,22096.54823967113,0.5228311593826327,0.03471600062360339,0.010407940549810321,0.09318713298342254,0.023534791872369173,0.18102374889570233,0.13429922569245958,0.33470955501516864,,,,,,,,,,,2026,1,20261,0.3671298654056021,1.0
전북특별자치도 고창군,8105,6576920000.0,292215.0,22507.12660198826,0.5607533617559587,0.03286188671901133,0.008161875163450369,0.09928507568892429,0.019500009122811284,0.1522521180126868,0.1271856735371572,0.3651855321283205,0.3671298654056021,0.3421904783776957,0.018581108590526307,0.037922202373326,-0.0018541139045920585,-0.002246065386359953,0.006097942705501749,-0.004034782749557889,-0.028771630883015542,-0.007113552155302377,2026,2,20262,,
전북특별자치도 군산시,8104,36665020000.0,1768295.0,20734.67379594468,0.38162368382725553,0.0424295418357879,0.022035171397697315,0.09250697258585977,0.04343131409719673,0.2754161868723923,0.14255712938381052,0.2545428810074972,,,,,,,,,,,2026,1,20261,0.04119730467895555,0.0
전북특별자치도 군산시,8105,38175520000.0,1940930.0,19668.67429531204,0.39940516854780234,0.0407051429816804,0.0214357263502894,0.09267273896989485,0.04255554344773824,0.2533280489696015,0.14989763073299328,0.25868449861244613,0.04119730467895555,0.09762794103924977,-0.0514114430312923,0.017781484720546803,-0.001724398854107495,-0.0005994450474079149,0.00016576638403507926,-0.0008757706494584919,-0.022088137902790794,0.007340501349182765,2026,2,20262,,
전북특별자치도 김제시,8104,7424250000.0,331898.0,22369.071220676233,0.36598713674781963,0.039602653466680134,0.010495336229248746,0.09580900427652625,0.023386874095026433,0.31393474088291745,0.15078425430178133,0.26664233056799896,,,,,,,,,,,2026,1,20261,0.0751766171667172,0.0
전북특별자치도 김제시,8105,7982380000.0,374005.0,21342.976698172486,0.3778296698478399,0.038309376401524355,0.009883017345703913,0.09779789987447353,0.021068904261636254,0.2972659783172437,0.15784515395157836,0.2676110242070059,0.0751766171667172,0.12686729055312185,-0.04587112770043422,0.011842533100020258,-0.001293277065155779,-0.0006123188835448334,0.0019888955979472794,-0.0023179698333901794,-0.016668762565673734,0.007060899649797031,2026,2,20262,,
전북특별자치도 남원시,8104,8363730000.0,389027.0,21499.099034257262,0.4519658095132196,0.05153681431610059,0.020786180328633278,0.09083985255382467,0.027664690275750175,0.21554976069289658,0.14165689231957512,0.282906789867905,,,,,,,,,,,2026,1,20261,0.17196035740034654,1.0
전북특별자치도 남원시,8105,9801960000.0,455669.0,21511.140762263836,0.48901138139718997,0.046467237164811936,0.01262400581108268,0.08796506004921464,0.02617945798595383,0.20015384678166406,0.13759901081008288,0.30886896675574854,0.17196035740034654,0.1713043053566976,0.0005601038437650363,0.037045571883970396,-0.005069577151288654,-0.008162174517550597,-0.0028747925046100214,-0.0014852322897963462,-0.015395913911232517,-0.004057881509492239,2026,2,20262,,
전북특별자치도 무주군,8104,,,,,,,,,,,,,,,,,,,,,,2026,1,20261,,
전북특별자치도 무주군,8105,2076380000.0,101686.0,20419.52677851425,0.5934703666958842,0.06778142729172887,0.001545959795413171,0.08658338069139561,0.01715003997341527,0.07349810728286729,0.1599707182692956,0.39558719618433924,,,,,,,,,,,2026,2,20262,,
전북특별자치도 부안군,8104,6027990000.0,245710.0,24532.94534206992,0.42280760253417804,0.03094729752371852,0.024251865049543877,0.08461195191100185,0.012422051131471684,0.28030073042589654,0.14465850142418948,0.2871202282151883,,,,,,,,,,,2026,1,20261,0.18857529624302627,1.0
전북특별자치도 부안군,8105,7164720000.0,293090.0,24445.460438773072,0.4514831005259103,0.02899345682734287,0.030537131946538038,0.08185107024419656,0.009503511651536976,0.2516036914212977,0.14602803738317757,0.29702864669944606,0.18857529624302627,0.19282894469089573,-0.0035660171282747566,0.028675497991732246,-0.00195384069637565,0.006285266896994161,-0.0027608816668052844,-0.002918539479934708,-0.028697039004598857,0.0013695359589880884,2026,2,20262,,
전북특별자치도 순창군,8104,,,,,,,,,,,,,,,,,,,,,,2026,1,20261,,
전북특별자치도 순창군,8105,4003030000.0,183031.0,21870.77598876693,0.4535789139726657,0.045133311516526234,0.0024006814837760396,0.0911334663992026,0.03505844322925384,0.2530308291469212,0.11966435425165438,0.2956551715974945,,,,,,,,,,,2026,2,20262,,
전북특별자치도 완주군,8104,10178020000.0,556685.0,18283.266119978085,0.44968667776247245,0.02993411292176671,0.011894258411753957,0.10587520952012278,0.02376690161740692,0.23190856374815533,0.14693427601832185,0.29040132166881044,,,,,,,,,,,2026,1,20261,0.11644013275666576,0.0
전북특별자치도 완주군,8105,11363150000.0,650491.0,17468.573738914143,0.46730792077900934,0.02800455859510787,0.010621174586272292,0.10996422646889287,0.020196864425797423,0.2125290962453193,0.1513761588996009,0.2998571601440852,0.11644013275666576,0.16850822278308208,-0.044559455390398184,0.01762124301653689,-0.0019295543266588389,-0.0012730838254816652,0.004089016948770091,-0.0035700371916094972,-0.019379467502836034,0.004441882881279058,2026,2,20262,,
전북특별자치도 익산시,8104,26971600000.0,1413071.0,19087.22208579753,0.3375472719453054,0.0312532441531092,0.022798795770365865,0.08530417179551825,0.02318549882098207,0.3187263640273473,0.1811846534873719,0.25766345402311985,,,,,,,,,,,2026,1,20261,0.046316495869729746,0.0
전북특별자치도 익산시,8105,28220830000.0,1584794.0,17807.254444426217,0.3583707495491805,0.028751103351673215,0.02035127953359274,0.08750522220643404,0.02230019457259053,0.2923376101978574,0.19038384058867155,0.25953214233989447,0.046316495869729746,0.12152467922701682,-0.06705887507453034,0.020823477603875096,-0.0025021408014359835,-0.0024475162367731257,0.0022010504109157975,-0.0008853042483915399,-0.026388753829489853,0.00919918710129966,2026,2,20262,,
전북특별자치도 임실군,8104,,,,,,,,,,,,,,,,,,,,,,2026,1,20261,,
전북특별자치도 임실군,8105,,,,,,,,,,,,,,,,,,,,,,2026,2,20262,,
전북특별자치도 장수군,8104,1891120000.0,90589.0,20875.823775513585,0.5309869283810652,0.04772833030162021,0.003992343161724269,0.08848195778163205,0.013484072930327003,0.1917065019670883,0.123619865476543,0.34428518154141674,,,,,,,,,,,2026,1,20261,0.5790589703456153,1.0
전북특별자치도 장수군,8105,2986190000.0,141058.0,21169.944278240157,0.5215073387828638,0.05594754519973612,0.0037104136039568815,0.08826631928979736,0.01828081937184171,0.19841336284697222,0.11387420090483191,0.3355741270532063,0.5790589703456153,0.5571206217090374,0.014089048934756931,-0.009479589598201388,0.00821921489811591,-0.0002819295577673876,-0.0002156384918346882,0.004796746441514708,0.006706860879883925,-0.009745664571711082,2026,2,20262,,
전북특별자치도 전주시 덕진구,8104,31406910000.0,1803197.0,17417.348187691085,0.38422945778492695,0.03609938067769163,0.02884333415799262,0.12213808999357148,0.0318356692842435,0.2393514675592091,0.15750260054236473,0.24779479650676983,,,,,,,,,,,2026,1,20261,0.049359838328571604,0.0
전북특별자치도 전주시 덕진구,8105,32957150000.0,2049748.0,16078.635032208836,0.3936681418144469,0.03293761748209417,0.025331073833750793,0.1266304883765738,0.030887379521590916,0.22157164682018923,0.1689736521513541,0.251336556422785,0.049359838328571604,0.13672993022947577,-0.07686090563592929,0.009438684029519973,-0.00316176319559746,-0.0035122603242418275,0.004492398383002333,-0.0009482897626525849,-0.017779820739019875,0.011471051608989369,2026,2,20262,,
전북특별자치도 전주시 완산구,8104,37471430000.0,1922643.0,19489.5412200809,0.4500442070131831,0.030555012178611812,0.03749096311509862,0.1311569908060621,0.039465000401639326,0.18123354246155005,0.13005428402385497,0.2733983255507804,,,,,,,,,,,2026,1,20261,0.04304959805377062,0.0
전북특별자치도 전주시 완산구,8105,39084560000.0,2126912.0,18376.199861583365,0.4584495770196722,0.02732946206890905,0.031934349523187675,0.1350249305608148,0.039528652746762406,0.17227007288811746,0.1354629551925364,0.2797641533492608,0.04304959805377062,0.1062438528629599,-0.05712506753880964,0.00840537000648911,-0.0032255501097027614,-0.005556613591910946,0.0038679397547526917,6.365234512308027e-05,-0.008963469573432581,0.005408671168681434,2026,2,20262,,
전북특별자치도 정읍시,8104,9409290000.0,476373.0,19751.938082133118,0.3982181439832336,0.04038561889366785,0.019156599488377977,0.10912194225069054,0.02369360493724819,0.25365675837390494,0.1557673320728769,0.26164986172017896,,,,,,,,,,,2026,1,20261,0.145534891580555,0.0
전북특별자치도 정읍시,8105,10778670000.0,556829.0,19357.235345141868,0.40077115265612545,0.03971733061685718,0.020459852653434977,0.10207289025454903,0.021064751031435233,0.2571133544305559,0.1588006683570422,0.264801116681358,0.145534891580555,0.16889286336547205,-0.019982987763022764,0.0025530086728918766,-0.0006682882768106746,0.001303253165057,-0.007049051996141503,-0.0026288539058129563,0.00345659605665094,0.0030333362841653,2026,2,20262,,
전북특별자치도 진안군,8104,1685660000.0,90100.0,18708.768035516092,0.5945979616292728,0.048165110401860396,0.008637566294507789,0.08569343758527817,0.019369267823879075,0.15348290877163842,0.09005374749356335,0.3953264358890543,,,,,,,,,,,2026,1,20261,0.3632345787406712,1.0
전북특별자치도 진안군,8105,2297950000.0,115813.0,19841.900304801708,0.6410931482408233,0.04560151439326356,0.002754629125960095,0.08149872712635174,0.014530342261580974,0.13308818729737373,0.08143345155464653,0.4442845568175689,0.3632345787406712,0.2853829078801331,0.06056690997154468,0.0464951866115505,-0.002563596008596833,-0.0058829371685476944,-0.004194710458926429,-0.004838925562298101,-0.020394721474264688,-0.00862029593891682,2026,2,20262,,
제주특별자치도 서귀포시,8104,61409630000.0,2624768.0,23396.21254145128,0.4641467470167138,0.02981275086659861,0.03363055598934565,0.12282959529311607,0.03193570780348294,0.171328991886126,0.1463156511446169,0.28432090931995335,,,,,,,,,,,2026,1,20261,0.11646446982338121,0.0
제주특별자치도 서귀포시,8105,68561670000.0,3051277.0,22469.828206354257,0.46232056482871553,0.029366116665477955,0.03777416740286519,0.12405707153866001,0.030341588820692378,0.16671618413028738,0.14942430661330158,0.2824622396632747,0.11646446982338121,0.16249398042036467,-0.03959548296356685,-0.0018261821879982931,-0.00044663420112065616,0.004143611413519543,0.0012274762455439375,-0.0015941189827905627,-0.0046128077558386105,0.00310865546868469,2026,2,20262,,
제주특별자치도 제주시,8104,161130780000.0,7725195.0,20857.826889806664,0.4383906042036165,0.027166007636778025,0.03559946771187975,0.11516229239379341,0.0440589315089271,0.19536931429240273,0.1442533822526025,0.26837338621980356,,,,,,,,,,,2026,1,20261,0.10811969010514311,0.0
제주특별자치도 제주시,8105,178552190000.0,9053568.0,19721.748375888932,0.4460421908014682,0.026606506478581978,0.0367996606482396,0.11518906600921557,0.041565270075936904,0.18186867380344088,0.1519286321831169,0.27217047357840995,0.10811969010514311,0.17195332933343432,-0.054467731462137126,0.007651586597851701,-0.000559501158196047,0.0012001929363598465,2.677361542215151e-05,-0.0024936614329901935,-0.013500640488961851,0.007675249930514383,2026,2,20262,,
충청남도 계룡시,8104,2421090000.0,137423.0,17617.79323693996,0.46824364232639015,0.05383112565001714,0.016277792234076386,0.11154480006939023,0.04751991871429811,0.09715458739658583,0.20542813360924211,0.2887549822153593,,,,,,,,,,,2026,1,20261,0.10819093879203168,0.0
충청남도 계룡시,8105,2683030000.0,157250.0,17062.193958664546,0.47844414710234323,0.044106849345702435,0.01367483777669277,0.12065463300820341,0.04254890925558044,0.0902598927332158,0.2103107307782619,0.29978661910579407,0.10819093879203168,0.1442771588453171,-0.03153625830450013,0.010200504775953079,-0.009724276304314702,-0.0026029544573836164,0.009109832938813178,-0.0049710094587176665,-0.006894694663370032,0.004882597169019787,2026,2,20262,,
충청남도 공주시,8104,14101590000.0,823464.0,17124.719477718518,0.5483197284845184,0.03909771876788362,0.009930085898115035,0.09004941995902589,0.02912082963694165,0.16905611353046004,0.11442610372305534,0.3529119863530964,,,,,,,,,,,2026,1,20261,0.19866624969241053,1.0
충청남도 공주시,8105,16903100000.0,991998.0,17039.449676309832,0.5567990486952098,0.03610698629245523,0.009881027740473641,0.09446965349551266,0.029740106844306665,0.15722323124160656,0.11577994569043548,0.359359659449027,0.19866624969241053,0.2046646847949638,-0.004979340042307379,0.008479320210691421,-0.002990732475428394,-4.905815764139412e-05,0.004420233536486767,0.0006192772073650155,-0.011832882288853486,0.0013538419673801427,2026,2,20262,,
충청남도 금산군,8104,6061390000.0,284061.0,21338.339300361542,0.3957145143275717,0.044773558540202825,0.005780852246761881,0.07875586292913012,0.025802662425615245,0.34498192658779586,0.10419062294292233,0.29536454556198155,,,,,,,,,,,2026,1,20261,0.06672891861437713,0.0
충청남도 금산군,8105,6465860000.0,316269.0,20444.17884775302,0.4150089856569737,0.042054730538551716,0.005034133123822663,0.07814119080833795,0.024666479014392517,0.32718153501622366,0.10791294584169778,0.2994338426567269,0.06672891861437713,0.11338409707774044,-0.041903938259776896,0.019294471329401985,-0.0027188280016511093,-0.0007467191229392186,-0.0006146721207921646,-0.0011361834112227284,-0.017800391571572205,0.003722322898775443,2026,2,20262,,
충청남도 논산시,8104,12859070000.0,664983.0,19337.44170903617,0.4394625738875362,0.03550878873822135,0.021393460024714074,0.09549601954107101,0.03221306050904148,0.21822184652544857,0.15770425077396732,0.27749448408604543,,,,,,,,,,,2026,1,20261,0.09631800744532848,0.0
충청남도 논산시,8105,14097630000.0,756837.0,18627.03594036761,0.44162174776895124,0.03255298940318337,0.018494598028179203,0.09479607565243237,0.03199899557585211,0.21495882641266653,0.1655767671587352,0.2800647099302249,0.09631800744532848,0.1381298469284178,-0.03673731920477352,0.0021591738814150663,-0.0029557993350379785,-0.002898861996534871,-0.0006999438886386433,-0.00021406493318936598,-0.003263020112782039,0.00787251638476788,2026,2,20262,,
충청남도 당진시,8104,21514060000.0,1062425.0,20249.956467515352,0.42062353642222805,0.03898659760175439,0.024378011402775672,0.09746788844132628,0.028962455250194523,0.16910801587427013,0.22047349500745095,0.2665832977499196,,,,,,,,,,,2026,1,20261,0.1527038597084882,0.0
충청남도 당진시,8105,24799340000.0,1270573.0,19518.233112147038,0.43322806171454564,0.03636145155475912,0.024275242808881204,0.10042001117771683,0.027193465632553124,0.15418394199200464,0.22433782511953948,0.27452180699514195,0.1527038597084882,0.19591782949384662,-0.03613456436521889,0.012604525292317592,-0.0026251460469952706,-0.00010276859389446794,0.0029521227363905472,-0.0017689896176413984,-0.014924073882265493,0.003864330112088532,2026,2,20262,,
충청남도 보령시,8104,14087050000.0,566835.0,24852.11745922535,0.4821974792451223,0.038555268846209814,0.05503352369729645,0.08535782864403832,0.023486819454747444,0.14602844456433392,0.16934063554825177,0.294867753545384,,,,,,,,,,,2026,1,20261,0.14558122530977036,0.0
충청남도 보령시,8105,16137860000.0,672746.0,23988.04303555874,0.473655119080225,0.03566519972288767,0.0638876530097547,0.08225811848658993,0.020914792915541467,0.14215639496190946,0.18146272182309178,0.29004379716893547,0.14558122530977036,0.18684626037559426,-0.03476864396300583,-0.008542360164897289,-0.002890069123322146,0.008854129312458249,-0.003099710157448393,-0.0025720265392059766,-0.00387204960242446,0.012122086274840016,2026,2,20262,,
충청남도 부여군,8104,4504520000.0,223140.0,20186.96782289146,0.43258771189827105,0.028737801141964073,0.0023198920195714526,0.13624093133119622,0.022295383303881436,0.2382873202916182,0.13953096001349755,0.2832717828995463,,,,,,,,,,,2026,1,20261,0.2101422571106355,1.0
충청남도 부여군,8105,5451110000.0,272285.0,20019.868887379034,0.472248771351156,0.023143910139402802,0.002870974902359336,0.1368014954752335,0.020056465563894326,0.20055731768392127,0.1443210648840328,0.30373150353711365,0.2101422571106355,0.22024289683606701,-0.008277564861570719,0.03966105945288495,-0.005593891002561271,0.0005510828827878832,0.0005605641440372677,-0.0022389177399871098,-0.03773000260769693,0.0047901048705352445,2026,2,20262,,
충청남도 서산시,8104,17965550000.0,899417.0,19974.66136397244,0.43017942673617005,0.043044048192234584,0.02016025114733476,0.095310190893126,0.02745365435514081,0.16505645527133875,0.218795973404655,0.27226661202852454,,,,,,,,,,,2026,1,20261,0.14551906287311,0.0
충청남도 서산시,8105,20579880000.0,1064308.0,19336.395103672996,0.44481406111211536,0.03948030795126113,0.021522963204838902,0.09509141938631323,0.023815979490648148,0.15261750797380744,0.22265776088101583,0.2823596427647814,0.14551906287311,0.18333097995701664,-0.03195379629567385,0.01463463437594531,-0.0035637402409734523,0.0013627120575041424,-0.0002187715068127788,-0.003637674864492662,-0.012438947297531311,0.0038617874763608173,2026,2,20262,,
