rank,region,period,amount,count,ticket,share_korean,share_chinese,share_japanese,share_western,share_bakery,share_supermarket,share_convenience,concentration,amount_growth,count_growth,ticket_growth,share_change_korean,share_change_chinese,share_change_japanese,share_change_western,share_change_bakery,share_change_supermarket,share_change_convenience,year,q,quarter,future_growth,target,missing_features,similarity_score,out_of_range_features,out_of_range_count,interpretation,positive_score_drivers,negative_score_drivers,percentile_amount_growth,percentile_count_growth,percentile_ticket_growth,percentile_concentration,percentile_q,percentile_share_korean,percentile_share_chinese,percentile_share_japanese,percentile_share_western,percentile_share_bakery,percentile_share_supermarket,percentile_share_convenience,percentile_share_change_korean,percentile_share_change_chinese,percentile_share_change_japanese,percentile_share_change_western,percentile_share_change_bakery,percentile_share_change_supermarket,percentile_share_change_convenience,evidence
223,대전광역시 중구,8105,31809540000.0,1800127.0,17670.71989920711,0.38474118141915914,0.03126263378847981,0.016700964553401275,0.09198844120348801,0.20369769572272972,0.13704536437810796,0.13456371893463406,0.23612550207706182,0.043258976961714435,0.1222750901185663,-0.07040708098448833,0.015874106210610917,0.0009122465373479008,0.00015452639469308582,0.0026952011668209125,-0.03321144497824155,0.003494805270450013,0.010080559398318714,2026,2,20262,,,0,17.62186810088546,"share_bakery, share_change_bakery",2,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.811; share_change_bakery=+0.224; concentration=+0.169,share_bakery=-1.573; share_change_convenience=-0.337; share_change_western=-0.249,0.68,0.8688888888888889,0.035555555555555556,0.0022222222222222222,0.5,0.011111111111111112,0.5444444444444444,0.20222222222222222,0.9133333333333333,1.0,0.26,0.2311111111111111,0.72,0.7244444444444444,0.5733333333333334,0.8733333333333333,0.0,0.6488888888888888,0.8311111111111111,매출 전분기 대비 +4.3%; 건수 +12.2%; 건당금액 -7.0%; 최대 업종 한식
224,경상남도 고성군,8105,6869590000.0,299559.0,22932.34387883522,0.41906139958862176,0.031020774165561555,0.04731432297997406,0.09074631819366222,0.018044745028451478,0.20849570352815816,0.1853167365155708,0.2651866485253889,0.3813441059133904,0.34873302596981604,0.024179047532498332,0.01872519213736379,-0.00432524603905848,0.013080280769048123,-0.0010833581463416397,-0.0004929134233855985,-0.025636993852962753,-0.0002669614446634272,2026,2,20262,,,0,17.442797394034276,"amount_growth, count_growth",2,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,share_bakery=+0.209; share_change_japanese=+0.161; share_change_korean=+0.158,amount_growth=-1.365; count_growth=-0.444; ticket_growth=-0.136,1.0,1.0,0.6666666666666666,0.015555555555555555,0.5,0.06,0.5355555555555556,0.7955555555555556,0.9088888888888889,0.008888888888888889,0.6244444444444445,0.8111111111111111,0.7333333333333333,0.015555555555555555,0.9977777777777778,0.3088888888888889,0.4866666666666667,0.15555555555555556,0.44666666666666666,매출 전분기 대비 +38.1%; 건수 +34.9%; 건당금액 +2.4%; 최대 업종 한식
225,부산광역시 남구,8105,52808610000.0,3619420.0,14590.351492780612,0.428339810496811,0.032522726881090036,0.028747395547809345,0.12364953366505954,0.039968482412243,0.19327511176681228,0.15349693923017477,0.26316239971443833,0.14906440500353368,0.2275703574972816,-0.06395230384497264,-0.008234560144854242,-0.0025012689829525467,0.0011743461147627685,0.0077865877353917035,-0.0010747153652021016,-0.007451770563806692,0.010301381206661075,2026,2,20262,,,0,17.318893716146246,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.747; concentration=+0.123; share_change_japanese=+0.016,share_change_western=-0.721; amount_growth=-0.494; share_change_convenience=-0.343,0.9177777777777778,0.9911111111111112,0.05333333333333334,0.015555555555555555,0.5,0.07111111111111111,0.5711111111111111,0.5266666666666666,0.96,0.5466666666666666,0.5355555555555556,0.4533333333333333,0.28444444444444444,0.09777777777777778,0.7555555555555555,0.9777777777777777,0.38,0.3622222222222222,0.8466666666666667,매출 전분기 대비 +14.9%; 건수 +22.8%; 건당금액 -6.4%; 최대 업종 한식
226,서울특별시 은평구,8105,41648570000.0,2842113.0,14654.08658980132,0.37500951413217787,0.03010067332443827,0.03938478560008183,0.1296469482625694,0.039419120512420955,0.19733090475855475,0.18910805340975692,0.2361528876540285,0.049132049578166415,0.09120825200149274,-0.038559278071944814,0.0039828760949106035,-0.0020897679357523916,0.0015300962596294376,0.015913350802538542,-0.002155896138241596,-0.01883399171513217,0.0016533326320475605,2026,2,20262,,,0,16.675567364752787,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.493; concentration=+0.169; share_change_supermarket=+0.057,share_change_western=-1.473; share_korean=-0.182; share_western=-0.154,0.7022222222222222,0.78,0.1688888888888889,0.0022222222222222222,0.5,0.008888888888888889,0.5244444444444445,0.7222222222222222,0.96,0.5377777777777778,0.5555555555555556,0.8333333333333334,0.5666666666666667,0.14666666666666667,0.7933333333333333,0.9933333333333333,0.23777777777777778,0.20666666666666667,0.5288888888888889,매출 전분기 대비 +4.9%; 건수 +9.1%; 건당금액 -3.9%; 최대 업종 한식
227,강원특별자치도 화천군,8105,3000860000.0,159759.0,18783.667899774035,0.42547802963150566,0.058479902427970645,0.014062635377858347,0.10464666795518618,0.02231693581173397,0.1609805189179102,0.21403530987783503,0.2678240224845925,0.05043440516945652,0.0361513765930539,0.013784692950335575,-0.017783264552855726,0.0019162188401549915,-0.0014618362300358543,-0.002018878569222421,-0.0009750222669420196,-0.004954554836456598,0.025277337615357692,2026,2,20262,,,0,16.512624614011372,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,share_change_western=+0.187; share_bakery=+0.168; concentration=+0.116,share_change_convenience=-0.802; share_change_korean=-0.276; share_convenience=-0.176,0.7044444444444444,0.7022222222222222,0.6044444444444445,0.02,0.5,0.07111111111111111,0.96,0.09111111111111111,0.9488888888888889,0.022222222222222223,0.3688888888888889,0.9488888888888889,0.11777777777777777,0.8688888888888889,0.23333333333333334,0.18666666666666668,0.3933333333333333,0.3977777777777778,0.9955555555555555,매출 전분기 대비 +5.0%; 건수 +3.6%; 건당금액 +1.4%; 최대 업종 한식
228,전라남도 구례군,8105,2849620000.0,104149.0,27360.992424315165,0.5676897270513261,0.026666713456531047,0.004730455288775345,0.1083723443827598,0.06409626546697454,0.13653399400621838,0.09191050034741474,0.3659470848806516,0.04635416284176275,0.07293780712688913,-0.024776500658795775,-0.023487413120078515,-0.0012985356089684416,0.00029111887593541875,0.009300602650059997,0.006876927732247844,0.0068826049235343745,0.0014346945472693412,2026,2,20262,,,0,16.083695453135327,share_japanese,1,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.355; share_convenience=+0.208; share_korean=+0.076,share_change_western=-0.861; share_change_korean=-0.344; share_bakery=-0.233,0.6911111111111111,0.7422222222222222,0.24,0.7933333333333333,0.5,0.8466666666666667,0.44222222222222224,0.0,0.9533333333333334,0.98,0.26,0.017777777777777778,0.08222222222222222,0.2577777777777778,0.6133333333333333,0.9844444444444445,0.9822222222222222,0.7422222222222222,0.5133333333333333,매출 전분기 대비 +4.6%; 건수 +7.3%; 건당금액 -2.5%; 최대 업종 한식
229,충청북도 증평군,8105,4680320000.0,249649.0,18747.6016326923,0.39076815260495007,0.02438722138657186,0.010548424039381922,0.08311183850676877,0.022816815944208944,0.2584160912074388,0.2099514563106796,0.2716924298986715,0.10869699108839126,0.17796190305426718,-0.058800638447035536,0.012950999297800414,-0.003612570154743231,0.0018950197669264212,0.013467686957304839,-0.006592440568940535,-0.03066635894014047,0.012557663641792532,2026,2,20262,,,0,16.03299482306978,,0,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.695; share_bakery=+0.163; concentration=+0.109,share_change_western=-1.247; share_change_convenience=-0.412; amount_growth=-0.342,0.8711111111111111,0.9711111111111111,0.06666666666666667,0.028888888888888888,0.5,0.015555555555555555,0.3,0.0044444444444444444,0.8777777777777778,0.022222222222222223,0.8422222222222222,0.9377777777777778,0.6755555555555556,0.024444444444444446,0.8333333333333334,0.9933333333333333,0.04,0.11333333333333333,0.8933333333333333,매출 전분기 대비 +10.9%; 건수 +17.8%; 건당금액 -5.9%; 최대 업종 한식
230,서울특별시 성북구,8105,43389720000.0,3154907.0,13753.090027693368,0.358070068209705,0.033776894619278484,0.035371051023145576,0.15523538755262767,0.03732335677667429,0.19971389536507725,0.18050934645349176,0.22856648627695977,0.08854310397598009,0.17121126118484042,-0.07058347195640013,0.008918931591771817,-0.002487203346720819,0.0003671022379364078,0.015511862727463022,-0.0023263102107789063,-0.028552482560260106,0.008568099560588627,2026,2,20262,,,0,15.59290615833953,concentration,1,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.813; concentration=+0.182; share_change_supermarket=+0.094,share_change_western=-1.436; share_change_convenience=-0.290; amount_growth=-0.267,0.8244444444444444,0.9577777777777777,0.035555555555555556,0.0,0.5,0.0022222222222222222,0.5755555555555556,0.6711111111111111,0.9755555555555555,0.4577777777777778,0.5622222222222222,0.7755555555555556,0.6288888888888889,0.09777777777777778,0.6333333333333333,0.9933333333333333,0.2288888888888889,0.14,0.7977777777777778,매출 전분기 대비 +8.9%; 건수 +17.1%; 건당금액 -7.1%; 최대 업종 한식
231,서울특별시 중구,8105,71532070000.0,4217034.0,16962.64957787867,0.4630976008383373,0.04951681113100739,0.04209007232699962,0.208168448082098,0.02767541887156348,0.07808791217701375,0.13136373657298048,0.2861370615765059,0.0636914601861831,0.11047958269266878,-0.04213325777051635,-0.0014734872495106854,-0.0060322098268106444,-0.002592895674405307,0.01449030707486354,-0.004478271694927656,-0.004181252414401815,0.004267809785192617,2026,2,20262,,,0,14.27007909679042,share_western,1,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.528; share_bakery=+0.116; concentration=+0.084,share_change_western=-1.341; share_western=-0.284; amount_growth=-0.173,0.7622222222222222,0.8333333333333334,0.1511111111111111,0.06666666666666667,0.5,0.1688888888888889,0.7977777777777778,0.7355555555555555,1.0,0.1111111111111111,0.03111111111111111,0.20666666666666667,0.4444444444444444,0.008888888888888889,0.11555555555555555,0.9933333333333333,0.08444444444444445,0.41333333333333333,0.6311111111111111,매출 전분기 대비 +6.4%; 건수 +11.0%; 건당금액 -4.2%; 최대 업종 한식
232,강원특별자치도 고성군,8105,4890430000.0,237174.0,20619.587307209054,0.42382776156697877,0.024110354304222738,0.0892804927174093,0.19840382134086368,0.013454849573554882,0.016973967524328126,0.23394875297264248,0.2827475309300901,0.3934516380877484,0.40970257483179195,-0.011527918749799193,-0.0025138519594261055,-0.007027274699817631,0.01981634031170834,0.0025798196084626523,-0.006439268810981159,0.0007355572302188591,-0.007151321680164996,2026,2,20262,,,0,13.563290637206599,"amount_growth, count_growth, share_japanese, share_western, share_bakery, share_supermarket, share_change_chinese, share_change_japanese",8,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,share_japanese=+0.328; share_bakery=+0.253; share_change_japanese=+0.244,amount_growth=-1.411; count_growth=-0.523; share_western=-0.268,1.0,1.0,0.3488888888888889,0.05333333333333334,0.5,0.06666666666666667,0.28444444444444444,1.0,1.0,0.0,0.0,0.9911111111111112,0.43333333333333335,0.0,1.0,0.8733333333333333,0.04,0.5511111111111111,0.29555555555555557,매출 전분기 대비 +39.3%; 건수 +41.0%; 건당금액 -1.2%; 최대 업종 한식
233,경상남도 하동군,8105,5020470000.0,193034.0,26008.21616917227,0.5218674745591548,0.038287251990351504,0.03782912755180292,0.07865996609879154,0.027861933245293766,0.16863560582973308,0.12685864072487238,0.3267373774300049,0.2779415358299224,0.28209828574464835,-0.0032421460670714053,-0.005150058582759742,0.002172237837583059,-0.004130267239163744,0.0031157463337885827,0.0015036747485417772,-0.004081623893117031,0.006570290795127123,2026,2,20262,,,0,13.41122812516358,count_growth,1,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.139; share_bakery=+0.115; share_convenience=+0.098,amount_growth=-0.977; count_growth=-0.357; share_change_western=-0.288,0.9933333333333333,1.0,0.44666666666666666,0.41333333333333333,0.5,0.6088888888888889,0.6066666666666667,0.6888888888888889,0.8644444444444445,0.11555555555555555,0.39555555555555555,0.18444444444444444,0.3622222222222222,0.8888888888888888,0.03333333333333333,0.8888888888888888,0.7755555555555556,0.41333333333333333,0.7222222222222222,매출 전분기 대비 +27.8%; 건수 +28.2%; 건당금액 -0.3%; 최대 업종 한식
234,전북특별자치도 고창군,8105,6576920000.0,292215.0,22507.12660198826,0.5607533617559587,0.03286188671901133,0.008161875163450369,0.09928507568892429,0.019500009122811284,0.1522521180126868,0.1271856735371572,0.3651855321283205,0.3671298654056021,0.3421904783776957,0.018581108590526307,0.037922202373326,-0.0018541139045920585,-0.002246065386359953,0.006097942705501749,-0.004034782749557889,-0.028771630883015542,-0.007113552155302377,2026,2,20262,,,0,13.372263006610947,"amount_growth, count_growth, share_japanese",3,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,share_change_korean=+0.387; share_bakery=+0.195; share_change_convenience=+0.190,amount_growth=-1.312; share_change_western=-0.564; count_growth=-0.435,1.0,1.0,0.6377777777777778,0.7888888888888889,0.5,0.8244444444444444,0.5733333333333334,0.0,0.9355555555555556,0.02,0.3244444444444444,0.18666666666666668,0.8822222222222222,0.18,0.13333333333333333,0.9511111111111111,0.1,0.13555555555555557,0.29555555555555557,매출 전분기 대비 +36.7%; 건수 +34.2%; 건당금액 +1.9%; 최대 업종 한식
235,서울특별시 서대문구,8105,39723840000.0,3014270.0,13178.5938220531,0.34482542473235217,0.05026880583548821,0.039898710698663575,0.18336193077003632,0.04570882371895567,0.1469137928256684,0.18902251141883564,0.21604750006438214,0.052512431799972115,0.1401028345697839,-0.07682675642400638,0.0017485489401296017,-0.0016464120442592906,0.0017996950682981905,0.017106477947286453,-0.0007056141262837892,-0.026344218425481514,0.008041522640310328,2026,2,20262,,,0,12.89448231288761,"concentration, share_korean",2,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.876; concentration=+0.203; share_change_supermarket=+0.085,share_change_western=-1.583; share_change_convenience=-0.274; share_western=-0.243,0.7088888888888889,0.9044444444444445,0.022222222222222223,0.0,0.5,0.0,0.8222222222222222,0.7288888888888889,0.9977777777777778,0.7222222222222222,0.29333333333333333,0.8333333333333334,0.5222222222222223,0.2111111111111111,0.8266666666666667,0.9933333333333333,0.4444444444444444,0.14666666666666667,0.78,매출 전분기 대비 +5.3%; 건수 +14.0%; 건당금액 -7.7%; 최대 업종 한식
236,충청남도 계룡시,8105,2683030000.0,157250.0,17062.193958664546,0.47844414710234323,0.044106849345702435,0.01367483777669277,0.12065463300820341,0.04254890925558044,0.0902598927332158,0.2103107307782619,0.29978661910579407,0.10819093879203168,0.1442771588453171,-0.03153625830450013,0.010200504775953079,-0.009724276304314702,-0.0026029544573836164,0.009109832938813178,-0.0049710094587176665,-0.006894694663370032,0.004882597169019787,2026,2,20262,,,0,12.875616601435036,share_change_chinese,1,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.422; concentration=+0.061; share_change_korean=+0.057,share_change_western=-0.843; amount_growth=-0.340; share_change_convenience=-0.178,0.8688888888888889,0.9177777777777778,0.20666666666666667,0.14444444444444443,0.5,0.25333333333333335,0.7311111111111112,0.08444444444444445,0.96,0.6177777777777778,0.051111111111111114,0.94,0.6422222222222222,0.0,0.11555555555555555,0.9822222222222222,0.06888888888888889,0.3711111111111111,0.6422222222222222,매출 전분기 대비 +10.8%; 건수 +14.4%; 건당금액 -3.2%; 최대 업종 한식
237,충청남도 청양군,8105,3692290000.0,154852.0,23843.992973936405,0.5021653228755054,0.06380322239044062,0.0019310509196189898,0.09458086986666811,0.034815791825669164,0.17641897034089954,0.12628477178119812,0.31347376862887516,0.43747737085326976,0.40880846456872,0.020349754424087818,-0.0028237956681314014,-0.00843874693903586,0.00048278552887932326,-0.0036675855115744227,-0.0016205409483430397,0.03037386388171376,-0.01430598034350844,2026,2,20262,,,0,9.489757139551344,"amount_growth, count_growth, share_japanese, share_change_chinese",4,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,share_change_convenience=+0.410; share_change_western=+0.340; share_convenience=+0.100,amount_growth=-1.576; count_growth=-0.522; share_chinese=-0.179,1.0,1.0,0.6577777777777778,0.26666666666666666,0.5,0.4177777777777778,0.96,0.0,0.9266666666666666,0.35333333333333333,0.44,0.18222222222222223,0.42444444444444446,0.0,0.6533333333333333,0.07555555555555556,0.31333333333333335,0.9688888888888889,0.16666666666666666,매출 전분기 대비 +43.7%; 건수 +40.9%; 건당금액 +2.0%; 최대 업종 한식
238,충청북도 단양군,8105,4576720000.0,194035.0,23587.084804287886,0.5560903878760335,0.02192399797234701,0.02143456449160097,0.1054488804209128,0.02491303815833173,0.10256471883794507,0.16762441224282892,0.36053421271251657,0.4208871075401346,0.3238294069085972,0.0733158669274363,0.04906002802219789,-0.007156761908809019,-0.00392999280839313,0.008507839822098129,-0.0048662560425915755,-0.014546888318771878,-0.02706796876573045,2026,2,20262,,,0,9.114013282712188,"amount_growth, count_growth, share_change_chinese",3,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,share_change_convenience=+0.801; share_change_korean=+0.519; share_bakery=+0.143,amount_growth=-1.514; share_change_western=-0.788; ticket_growth=-0.628,1.0,1.0,0.8733333333333333,0.7644444444444445,0.5,0.8022222222222222,0.16444444444444445,0.3333333333333333,0.9488888888888889,0.02666666666666667,0.14222222222222222,0.6466666666666666,0.9288888888888889,0.0,0.04666666666666667,0.9822222222222222,0.07111111111111111,0.23333333333333334,0.013333333333333334,매출 전분기 대비 +42.1%; 건수 +32.4%; 건당금액 +7.3%; 최대 업종 한식
239,강원특별자치도 영월군,8105,3920680000.0,181444.0,21608.20969555345,0.6166940428701144,0.03089770141914158,0.007636430415132069,0.08890294540742932,0.02113663956252487,0.06397104583898712,0.17076119448667068,0.4229266970163189,0.43514769940334563,0.3995988892317186,0.025399284355777763,0.02875524569598653,-0.006226644274331828,-1.3922818880888858e-05,0.004013308158628118,-0.004369418492308763,-0.010969471749504411,-0.011189096519588687,2026,2,20262,,,0,8.591204421777984,"amount_growth, count_growth, share_japanese, share_supermarket",4,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,share_change_convenience=+0.314; share_change_korean=+0.278; share_bakery=+0.179,amount_growth=-1.567; count_growth=-0.510; share_change_western=-0.371,1.0,1.0,0.6733333333333333,0.9844444444444445,0.5,0.9844444444444445,0.5355555555555556,0.0,0.8955555555555555,0.02,0.0,0.6711111111111111,0.8422222222222222,0.0044444444444444444,0.5333333333333333,0.9111111111111111,0.09111111111111111,0.28444444444444444,0.2311111111111111,매출 전분기 대비 +43.5%; 건수 +40.0%; 건당금액 +2.5%; 최대 업종 한식
240,경상남도 합천군,8105,4428270000.0,177272.0,24980.08709779322,0.5331675801159369,0.04280226815438083,0.007745688496862206,0.09123653255108655,0.021744383246730666,0.18447158822745677,0.11883195920754606,0.3431074228031244,0.4726685001845712,0.47607350724830755,-0.002306800472345105,0.021958622261352367,-0.005971081762645276,-0.009773608336827524,0.0025958078348439495,0.0001944509228298634,-0.00254058681918487,-0.006463604100368545,2026,2,20262,,,0,8.077385876810151,"amount_growth, count_growth, share_japanese",3,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,share_change_korean=+0.197; share_bakery=+0.173; share_change_convenience=+0.170,amount_growth=-1.708; count_growth=-0.610; share_change_western=-0.240,1.0,1.0,0.46,0.6422222222222222,0.5,0.6888888888888889,0.7022222222222222,0.0,0.9088888888888889,0.02,0.4822222222222222,0.13111111111111112,0.7666666666666667,0.008888888888888889,0.0044444444444444444,0.8733333333333333,0.6088888888888889,0.4488888888888889,0.30444444444444446,매출 전분기 대비 +47.3%; 건수 +47.6%; 건당금액 -0.2%; 최대 업종 한식
241,인천광역시 옹진군,8105,4020010000.0,165927.0,24227.582008955746,0.4706679834129766,0.031114350461814773,0.035129265847597395,0.09973358275228171,0.003567155305583817,0.0928331024052179,0.2669545598145278,0.3135727527672162,0.43958932414672325,0.4230079843571777,0.011652316762674975,0.008027382081538859,-0.0025834153154361897,0.009087804345772846,0.009222314949941843,-0.00020369988713087647,-0.0013988857629629592,-0.02215150041172348,2026,2,20262,,,0,7.251893124909505,"amount_growth, count_growth, share_bakery, share_convenience",4,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,share_change_convenience=+0.650; share_bakery=+0.348; share_change_japanese=+0.113,amount_growth=-1.584; share_change_western=-0.854; count_growth=-0.541,1.0,1.0,0.5866666666666667,0.2688888888888889,0.5,0.21555555555555556,0.5377777777777778,0.6666666666666666,0.9355555555555556,0.0,0.057777777777777775,1.0,0.6155555555555555,0.08888888888888889,0.9977777777777778,0.9844444444444445,0.5444444444444444,0.4822222222222222,0.03777777777777778,매출 전분기 대비 +44.0%; 건수 +42.3%; 건당금액 +1.2%; 최대 업종 한식
242,서울특별시 용산구,8105,55697910000.0,3298935.0,16883.603344715793,0.30980121157149343,0.10308986459276478,0.04661180284861676,0.3065107829001124,0.027316644376781822,0.050583047011997395,0.15608664669823338,0.23039371605428258,0.03336291917240297,0.08669414145353715,-0.04907657108540198,-0.00016846170659401416,-0.015175816489453542,0.00018368066751209278,0.018627519814593874,-0.0025169389890501714,-0.005842540830300683,0.004892557533292458,2026,2,20262,,,0,5.961241961863071,"concentration, share_korean, share_chinese, share_western, share_supermarket, share_change_chinese",6,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.598; concentration=+0.179; share_bakery=+0.120,share_change_western=-1.724; share_western=-0.447; share_chinese=-0.423,0.6244444444444445,0.76,0.1111111111111111,0.0,0.5,0.0,1.0,0.7911111111111111,1.0,0.09555555555555556,0.0,0.48,0.4822222222222222,0.0,0.5911111111111111,0.9933333333333333,0.2,0.38666666666666666,0.6444444444444445,매출 전분기 대비 +3.3%; 건수 +8.7%; 건당금액 -4.9%; 최대 업종 한식
243,전북특별자치도 장수군,8105,2986190000.0,141058.0,21169.944278240157,0.5215073387828638,0.05594754519973612,0.0037104136039568815,0.08826631928979736,0.01828081937184171,0.19841336284697222,0.11387420090483191,0.3355741270532063,0.5790589703456153,0.5571206217090374,0.014089048934756931,-0.009479589598201388,0.00821921489811591,-0.0002819295577673876,-0.0002156384918346882,0.004796746441514708,0.006706860879883925,-0.009745664571711082,2026,2,20262,,,0,5.331312532093479,"amount_growth, count_growth, share_japanese, share_change_chinese",4,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,share_change_convenience=+0.270; share_bakery=+0.207; share_convenience=+0.139,amount_growth=-2.107; count_growth=-0.715; share_change_korean=-0.177,1.0,1.0,0.6111111111111112,0.5533333333333333,0.5,0.6022222222222222,0.94,0.0,0.8955555555555555,0.008888888888888889,0.5577777777777778,0.09555555555555556,0.25333333333333335,1.0,0.4777777777777778,0.4822222222222222,0.9555555555555556,0.7311111111111112,0.26222222222222225,매출 전분기 대비 +57.9%; 건수 +55.7%; 건당금액 +1.4%; 최대 업종 한식
244,서울특별시 송파구,8105,83523120000.0,5422767.0,15402.306608415962,0.3971786494565816,0.03782784934279275,0.05204068047266434,0.20063163349261856,0.03412240826252659,0.11570353214774544,0.16249524682507072,0.2430994618898691,0.09490930761371397,0.1514594095772499,-0.04911167644571868,-0.005735546262157831,-0.005815084076046591,-0.00167276131801182,0.025340474790970985,-0.001659023912394371,-0.015776766119997607,0.005318706897637221,2026,2,20262,,,0,4.957303130653276,share_western,1,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,ticket_growth=+0.598; concentration=+0.158; share_japanese=+0.113,share_change_western=-2.346; amount_growth=-0.290; share_western=-0.272,0.8488888888888889,0.9288888888888889,0.10888888888888888,0.0022222222222222222,0.5,0.022222222222222223,0.6044444444444445,0.8422222222222222,1.0,0.34444444444444444,0.19111111111111112,0.54,0.3466666666666667,0.008888888888888889,0.20666666666666667,0.9977777777777778,0.3022222222222222,0.2288888888888889,0.6577777777777778,매출 전분기 대비 +9.5%; 건수 +15.1%; 건당금액 -4.9%; 최대 업종 한식
245,경상북도 영양군,8105,1896100000.0,82461.0,22993.900146736032,0.3654659564368968,0.0451558462106429,0.008897210062760404,0.07116713253520383,0.052138600284795104,0.34084700174041455,0.11632825272928643,0.27317571147965564,0.733640544568487,0.6352873517629793,0.0601442876076026,-0.015091961109802099,-0.0010538437437325743,0.0031552857866725924,-0.002673282199963628,-0.002363964380426936,0.02974991018963785,-0.01172214454238521,2026,2,20262,,,0,1.5045304430593895,"amount_growth, count_growth, share_japanese",3,탐색용: 검증 적중률이 무작위 기준을 넘지 못함,share_change_convenience=+0.331; share_change_western=+0.248; share_convenience=+0.131,amount_growth=-2.687; count_growth=-0.817; ticket_growth=-0.496,1.0,1.0,0.8311111111111111,0.03111111111111111,0.5,0.0022222222222222222,0.7466666666666667,0.0,0.8355555555555556,0.8577777777777778,0.9955555555555555,0.1111111111111111,0.14444444444444443,0.29555555555555557,0.9266666666666666,0.13777777777777778,0.22444444444444445,0.9688888888888889,0.22444444444444445,매출 전분기 대비 +73.4%; 건수 +63.5%; 건당금액 +6.0%; 최대 업종 한식
