quarter,admin,name,amount,count,cafe_amount,common_amount,western_amount,bakery_amount,known_age_amount,young_amount,weekend_amount,stores,openings,closures,population,cafe_share,young_share,weekend_share,opening_rate,closure_rate,western_share_common,bakery_share_common
20214,11110530,사직동,65742317539,2842348,10480554184,45910999630,4942501152,1158671345,48700363321,25259160693,14552802013,869,38,25,3620185,0.1594186906748864,0.5186647279509728,0.22136125645961463,0.04372842347525892,0.028768699654775604,0.10765396510274154,0.02523733646267375
20221,11110530,사직동,50802817598,2267455,8502200990,35194736635,3440677225,1051042733,37948338816,19376736216,11082788038,866,21,24,3402653,0.16735687885025324,0.5106082853837667,0.21815301910412752,0.02424942263279446,0.02771362586605081,0.09776113004290421,0.029863633983121578
20222,11110530,사직동,76620140448,3149930,12275268796,52348933084,5145698788,1267037907,57805387948,27382877946,17848472820,877,34,25,4023951,0.1602094269760689,0.4737080559105116,0.2329475346252239,0.03876852907639681,0.028506271379703536,0.09829615399693291,0.0242037006746038
20223,11110530,사직동,72990499032,3095445,12173073339,49426344485,4628434880,1223412440,55691386927,26575172011,16682806837,875,37,34,3920336,0.16677613525649637,0.47718639232013754,0.22856134782262602,0.04228571428571429,0.038857142857142854,0.09364307492747408,0.02475223390981875
20224,11110530,사직동,80268630693,3090278,12318533095,56065256618,6410045934,1317503689,59642833715,28310864852,19285522446,891,49,31,4045466,0.1534663415664105,0.4746733696001419,0.2402622578646011,0.05499438832772166,0.03479236812570146,0.11433187540145899,0.023499467735906332
20231,11110530,사직동,70714345325,2776431,11851061174,49265177787,5453019774,1203623276,51973429304,23554747128,14670826523,887,36,41,3886303,0.16759062280125833,0.4532074839669502,0.20746605876888954,0.040586245772266064,0.046223224351747465,0.11068710230939088,0.02443152202157707
20232,11110530,사직동,75501770168,3088228,12640282925,52573799411,6053254650,1176302258,56263201425,25403856727,17126046627,903,40,24,3943057,0.167417040645192,0.45151815189300704,0.22682973642727322,0.044296788482835,0.026578073089700997,0.11513823839662383,0.022374305665150057
20233,11110530,사직동,72262316601,3003101,12305523139,50313924592,5678892982,1154547491,53247237608,24400210562,16115050637,899,34,36,3866927,0.1702896297519157,0.4582436884638322,0.2230076669971717,0.03781979977753059,0.04004449388209121,0.11286921121837817,0.022946878033513113
20234,11110530,사직동,80816403725,3132241,12400275505,57645593319,6514007114,1530555174,59379609372,27026606391,19002569052,902,42,36,4094242,0.15343760589985347,0.4551496157828244,0.23513257428110088,0.04656319290465632,0.03991130820399113,0.11300095530204182,0.026551121878999356
20241,11110530,사직동,71078911175,2815258,11526147981,49884738356,5669882714,1374320925,52897406373,23551651996,15513441184,913,41,29,3896639,0.16215988385953212,0.44523264203027696,0.2182565957686816,0.044906900328587074,0.03176341730558598,0.1136596662798381,0.027549927498711647
20242,11110530,사직동,76828753715,3098754,12889521729,53367209579,6103522389,1467918139,57492990906,25297647396,17121328979,914,32,31,3893005,0.1677695017260635,0.44001272150480386,0.22285053643473643,0.0350109409190372,0.03391684901531729,0.1143684003182684,0.027505993859900553
20243,11110530,사직동,71894423121,2913962,11755564313,50292196417,5723806794,1303614459,53678431528,23875952212,15244188348,918,33,28,3743471,0.16351149091515915,0.4447960108436796,0.21203575585193407,0.03594771241830065,0.030501089324618737,0.11381103236257172,0.0259208098248687
20244,11110530,사직동,80595381556,2968098,10618104021,58126251192,7271612240,1631471902,59293753808,25870167089,17459668320,920,28,25,4046716,0.13174581242750535,0.43630509838811316,0.21663360831499406,0.030434782608695653,0.02717391304347826,0.12510031338475175,0.028067729615161244
20251,11110530,사직동,67256552559,2542926,9462371274,48558550943,5446217221,1323706635,49402352444,20474267342,15136394408,908,30,38,3978820,0.14069069724766592,0.41443911735192346,0.22505456839646637,0.03303964757709251,0.04185022026431718,0.11215773772559628,0.027260011044271493
20252,11110530,사직동,79412830853,3084584,12737397038,55599245889,6271476908,1532132978,59773841453,25000326831,18130421075,921,29,20,4099841,0.16039469820157928,0.4182486221946716,0.22830594099536602,0.031487513572204126,0.021715526601520086,0.11279787716043063,0.027556722281068275
20253,11110530,사직동,77153617433,3074828,12539560367,54294022296,6325638508,1514644744,56660329024,24090444818,16535697228,923,36,35,3904600,0.16252718646522726,0.4251730484621056,0.21432173601399257,0.0390032502708559,0.03791982665222102,0.11650708937189994,0.027897081114058267
20254,11110530,사직동,83567776278,3042303,12509194587,60009679896,6373966074,2363064699,61895513073,26355190480,18554777792,923,26,30,3910218,0.14968921208799907,0.42580130887543505,0.22203268554466393,0.028169014084507043,0.032502708559046585,0.10621563196215053,0.039378058724781034
20211,11110540,삼청동,15409591152,755563,6248643877,7574462859,3021672325,418965792,13746161038,7293603293,6421171890,231,2,5,849581,0.40550354745712985,0.5305920156789596,0.4166996922021906,0.008658008658008658,0.021645021645021644,0.39892892489526693,0.055312937669525115
20212,11110540,삼청동,20432833046,1050738,8125166032,10110125017,4026837683,544830045,18179192747,9816266143,8148927781,231,10,9,907225,0.3976524456353158,0.5399726093239161,0.3988153655763003,0.04329004329004329,0.03896103896103896,0.39829751622546133,0.05388954578542577
20213,11110540,삼청동,17412447284,896789,6983546437,8573559711,3301200927,491330583,15664474972,8356795695,6811895384,234,8,5,876920,0.4010663362304655,0.5334871235670292,0.39120838517968315,0.03418803418803419,0.021367521367521368,0.3850443734315528,0.05730765277923192
20214,11110540,삼청동,22002552466,1050144,8333857685,11736517289,4488823354,731735779,19568028043,10156883840,9393698021,235,8,7,908677,0.3787677678704825,0.5190550533595226,0.42693673997668447,0.03404255319148936,0.029787234042553193,0.3824663861916797,0.062346926348058655
20221,11110540,삼청동,16868945352,832714,6834458674,8558494879,2923645413,610844173,14994633452,7730091630,6795590864,238,7,6,821735,0.4051503239465827,0.5155238809101367,0.40284621961824707,0.029411764705882353,0.025210084033613446,0.34160742681213213,0.07137285020743891
20222,11110540,삼청동,30696128922,1473968,12546916069,15458707957,4920015713,735019159,27781069046,12741117229,12703616291,242,9,4,958107,0.4087458747935995,0.4586258796557904,0.41385076024668643,0.0371900826446281,0.01652892561983471,0.31826823604440513,0.04754725692758619
20223,11110540,삼청동,25692610821,1200315,10190643800,13189900063,4107067931,628637937,22844256309,10376623672,10649827371,240,9,10,877049,0.39663714485842055,0.4542333762868831,0.41450934843473763,0.0375,0.041666666666666664,0.311379761134131,0.04766055345358078
20224,11110540,삼청동,27915760156,1195108,9500189679,15630943824,4948446557,1006491537,24661896125,11406358791,12190164109,254,20,5,925272,0.34031635269506005,0.46250940046078876,0.4366767747279108,0.07874015748031496,0.01968503937007874,0.3165801510592135,0.06439096374043754
20231,11110540,삼청동,23181601231,1017862,7424394162,13020103080,4356641481,1178687744,20478830690,9746284105,9225458831,259,7,3,931818,0.32027098076691957,0.475919951316322,0.397964693597744,0.02702702702702703,0.011583011583011582,0.3346088317604933,0.09052829587889868
20232,11110540,삼청동,26537010167,1190971,9083188764,14638243216,4443561607,1140522034,23183580249,10398150910,10723844069,259,9,9,997813,0.3422838031428034,0.4485135944629826,0.4041089784234848,0.03474903474903475,0.03474903474903475,0.303558394366823,0.07791386009718558
20233,11110540,삼청동,21978536272,975638,7877495902,11453124745,3656592713,769324960,19173568921,8901020855,8831288785,260,11,11,940763,0.3584176764326064,0.4642339092776352,0.4018142371132694,0.04230769230769231,0.04230769230769231,0.3192659465790181,0.06717162146826858
20234,11110540,삼청동,26846370089,1078993,8858098139,15154494732,4685398349,1682810323,22915667612,10308394422,10741471849,264,9,6,954306,0.32995515258241587,0.44984045835094566,0.40010890907747704,0.03409090909090909,0.022727272727272728,0.3091754909588892,0.11104364432860987
20241,11110540,삼청동,23046649005,1000084,6977136227,13582517028,2997876504,3446617808,20582401460,9576976115,9190301400,263,9,11,890462,0.3027397269549383,0.46529925740744926,0.3987695303558514,0.034220532319391636,0.04182509505703422,0.22071582887177368,0.2537539839556165
20242,11110540,삼청동,30880903621,1332749,10520197774,17335378572,4520028645,3696197655,27410637908,12442543931,12221810064,259,5,8,1014093,0.3406700109269448,0.45393120629887096,0.39577242343675395,0.019305019305019305,0.03088803088803089,0.260740117455567,0.2132170139606917
20243,11110540,삼청동,24301466636,1051712,7937074371,13919953664,3466361193,3094223253,21449548155,9541556031,9337793838,257,4,6,954713,0.3266088623326989,0.44483715750328356,0.38424815991011285,0.01556420233463035,0.023346303501945526,0.24902102957172603,0.22228689316706046
20244,11110540,삼청동,29008500254,1204924,9199947995,17013402203,4322038262,3639660673,25311832773,11226603484,10730251769,261,11,6,999306,0.3171466264868834,0.44353182895453386,0.3699002594082884,0.0421455938697318,0.022988505747126436,0.25403727076045307,0.2139290325105118
20251,11110540,삼청동,20691324063,849086,5548781022,12912985354,2482545631,3480550523,18414709802,8276203200,8036950256,261,9,8,948998,0.2681694513654769,0.44943435378499047,0.3884212644647322,0.034482758620689655,0.03065134099616858,0.19225187382644962,0.2695387958387055
20252,11110540,삼청동,32547256545,1356755,10137624187,19498132473,3988899244,4111501946,29622741315,12426425047,12558375465,261,8,9,1020583,0.3114740000584587,0.41948936848419427,0.38585050778816726,0.03065134099616858,0.034482758620689655,0.20457852820128392,0.21086644845055771
20253,11110540,삼청동,23918954987,991904,7078408048,14898761673,3118362378,3373451500,21211112532,9719336574,9055508120,262,10,9,936140,0.2959329975681266,0.4582190848941558,0.3785912940143784,0.03816793893129771,0.03435114503816794,0.20930346067963443,0.2264249589355788
20254,11110540,삼청동,27024261683,1083820,7808131897,16767812819,3940530262,2933722588,23684356554,9970740246,10077135102,261,9,9,974927,0.28893044289575603,0.420984214760779,0.37289215225218036,0.034482758620689655,0.034482758620689655,0.2350056208603959,0.17496155400039595
20211,11110550,부암동,2392261003,114299,579079701,1592999958,529433754,317533796,2123449615,916583301,898577384,134,5,2,1283595,0.2420637632239161,0.43164824563073045,0.3756184558763215,0.03731343283582089,0.014925373134328358,0.3323501368227908,0.1993306995429312
20212,11110550,부암동,3352913261,151669,913398541,2180800589,748434134,356664120,2949279939,1260903837,1313621155,134,1,1,1275477,0.27241937679222294,0.4275293844868213,0.39178500985385317,0.007462686567164179,0.007462686567164179,0.3431923752107901,0.16354733293773885
20213,11110550,부암동,2951665937,131537,921045273,1836179892,671821729,311348949,2619244508,1152062899,1160342795,134,4,4,1280876,0.31204251858397214,0.43984549570734466,0.39311453930296175,0.029850746268656716,0.029850746268656716,0.3658801253227099,0.16956342369095065
20214,11110550,부암동,3402265913,145460,831832013,2358116353,805356698,376281218,2952298808,1191827296,1261023877,134,3,4,1281028,0.24449353291921835,0.4036946710036405,0.37064236283873325,0.022388059701492536,0.029850746268656716,0.3415254285376647,0.15956855458862085
20221,11110550,부암동,2347738007,117673,619997470,1534002657,491784166,267059397,2073920826,869376110,873180535,136,4,2,1283546,0.26408290369343584,0.4191944548224523,0.37192418080575035,0.029411764705882353,0.014705882352941176,0.32058886192659314,0.1740931775974101
20222,11110550,부암동,4151713048,200471,1115028900,2749806084,970609096,348953800,3631549309,1456891389,1540680062,137,5,4,1335174,0.26857080128337424,0.401176265289697,0.37109502612233525,0.0364963503649635,0.029197080291970802,0.3529736520868066,0.12690123933844638
20223,11110550,부암동,3762851659,158302,1044274536,2446113939,948250171,346296872,3298654303,1355044388,1396903072,134,3,6,1214589,0.2775221110569961,0.4107870251113125,0.3712352222705572,0.022388059701492536,0.04477611940298507,0.38765576528608303,0.1415702132589826
20224,11110550,부암동,4046987436,185945,907964580,2894589110,1070230671,461906908,3619572444,1519573108,1663967401,136,6,4,1165684,0.22435567057194097,0.41982116161783883,0.4111619883467313,0.04411764705882353,0.029411764705882353,0.369734919302588,0.15957598486232127
20231,11110550,부암동,2754313483,124523,630965479,1916836410,672475613,314334789,2415821547,919966789,957556819,131,3,8,1103990,0.22908266720342668,0.38080908341198766,0.34765716571848915,0.022900763358778626,0.061068702290076333,0.3508257718247328,0.1639862365719566
20232,11110550,부암동,4015524303,194149,997740838,2765998087,1000686981,402188447,3491516259,1450444280,1427709813,133,3,2,1137688,0.24847087521163486,0.41541959779257037,0.3555475462901214,0.022556390977443608,0.015037593984962405,0.36178151593927693,0.1454044559503703
20233,11110550,부암동,3497641758,145953,979914865,2341780394,950286645,338753278,3105687056,1306484764,1435917147,132,4,6,1131589,0.2801644458751913,0.42067495547432904,0.4105386561432973,0.030303030303030304,0.045454545454545456,0.4057966525959394,0.14465629606770036
20234,11110550,부암동,3500590413,160555,775397035,2550110982,931898592,367703744,3082292811,1211522086,1335976461,128,4,9,1166497,0.221504644508092,0.39305872617823784,0.3816431811155737,0.03125,0.0703125,0.3654345236649783,0.1441912711232738
20241,11110550,부암동,2639203588,111358,574377314,1931180461,630491725,309264082,2374858331,909958059,1069544514,129,3,2,1079722,0.2176328179499277,0.38316309108713736,0.4052527508158268,0.023255813953488372,0.015503875968992248,0.3264799627651162,0.16014250777985684
20242,11110550,부암동,3582107852,158529,914329839,2467194449,897503900,314871537,3099172861,1162906437,1292870567,128,4,5,926801,0.25524910940062895,0.37523122754268334,0.36092452277173925,0.03125,0.0390625,0.3637750969988503,0.1276233160818043
20243,11110550,부암동,2830061775,105872,782037487,1895764513,781566512,243108102,2486765752,964469948,1142193598,128,4,2,914885,0.27633230267561915,0.38784109328525124,0.40359316820919927,0.03125,0.015625,0.4122698292116411,0.1282375001393435
20244,11110550,부암동,3374134523,147539,748403839,2462476025,871557628,346844806,2989573374,1119446642,1321876107,124,1,5,961812,0.22180616507683917,0.37445029840568816,0.39176745858511225,0.008064516129032258,0.04032258064516129,0.35393547760530986,0.14085205398091136
20251,11110550,부암동,2297249438,96288,481061229,1676513782,603174277,274911149,2051011282,731337618,911351380,125,3,2,902967,0.20940748577081597,0.35657415657258196,0.39671415951827516,0.024,0.016,0.35977889563212667,0.16397786403643178
20252,11110550,부암동,3603953713,159324,843272798,2484079381,968767148,363753351,3173984700,1169517111,1262430396,125,3,2,931763,0.23398546850315777,0.368469675042857,0.35029040230073566,0.024,0.016,0.38999041472258006,0.14643386752542753
20253,11110550,부암동,2532023158,111548,724581208,1634831398,514246865,259549128,2259648389,868145380,977019388,127,4,5,814204,0.2861668961086177,0.3841948969698754,0.3858651074786102,0.031496062992125984,0.03937007874015748,0.3145565136742009,0.15876201565343315
20254,11110550,부암동,2692675973,130735,647291074,1844789186,562562235,397055640,2392084093,857173478,939878136,128,4,4,844176,0.24038951603925499,0.35833751852970497,0.3490498468528504,0.03125,0.03125,0.3049466243998245,0.21523090172754297
20211,11110560,평창동,4385806004,160771,159934441,3541575793,78304259,387580470,3536595024,652758152,1498466220,135,1,3,1041300,0.036466373764396896,0.18457249064997835,0.3416626769705156,0.007407407407407408,0.022222222222222223,0.02211000514369057,0.1094372936380639
20212,11110560,평창동,5699861096,200574,235236454,4764781626,178283549,449876302,4474831197,924080653,2117104415,140,7,2,1038128,0.041270559060655396,0.2065062596371275,0.3714308786376783,0.05,0.014285714285714285,0.0374169401651399,0.09441698220652096
20213,11110560,평창동,5353461362,193745,231413402,4525188913,214996709,400495039,4305921631,836962943,1832173462,133,1,8,856614,0.04322687441859976,0.19437486668925397,0.3422409051095716,0.007518796992481203,0.06015037593984962,0.04751110133377099,0.08850349603073024
20214,11110560,평창동,5323154371,188944,214073672,4132995166,146636613,448620755,4146791607,938794829,1839641996,132,5,6,820240,0.040215567139335925,0.22639064558133704,0.34559245661222626,0.03787878787878788,0.045454545454545456,0.035479502663420245,0.10854616010455793
20221,11110560,평창동,4300206570,157097,182096670,3493309851,87585225,426457302,3416477647,754104958,1538970238,131,1,2,823714,0.04234602850718402,0.22072585742282774,0.3578828628225644,0.007633587786259542,0.015267175572519083,0.025072274930014505,0.12207829256197292
20222,11110560,평창동,5818158754,182127,238414396,4432266508,202108551,466247997,4387233328,951055792,2254758274,130,1,2,823064,0.04097763675425485,0.2167780286337212,0.3875381146053891,0.007692307692307693,0.015384615384615385,0.0455993678708636,0.10519403473560258
20223,11110560,평창동,5612993193,165119,231615871,4413879453,175938542,413940989,4253953817,802062876,2214329873,124,2,8,813663,0.04126423514798658,0.18854527117683562,0.39450072302982747,0.016129032258064516,0.06451612903225806,0.03986029611216933,0.09378167061600538
20224,11110560,평창동,5114382356,159785,187939699,3856724116,165715630,426084125,3815232465,779766244,1938821704,125,5,3,850763,0.036747291445567466,0.20438236756302083,0.3790920523815447,0.04,0.024,0.04296797619319266,0.11047824842652033
20231,11110560,평창동,4450786927,158435,177856237,3285433277,60332138,379720233,3572634217,720843275,1376471028,124,5,4,825452,0.03996062716933562,0.2017680040038647,0.3092646425399191,0.04032258064516129,0.03225806451612903,0.018363525572825078,0.11557691207983707
20232,11110560,평창동,5408190772,180039,203878773,4145899184,183970257,438151010,4304974121,943994158,2058053974,125,6,4,785436,0.03769814742030701,0.21927986823314982,0.3805438936539053,0.048,0.032,0.04437403053841359,0.10568298710468595
20233,11110560,평창동,4890504311,162030,293336743,3757778649,131988940,400218105,3871763642,726345093,1684924954,125,5,4,758392,0.05998087811520999,0.1876005769362509,0.344529898523997,0.04,0.032,0.03512419232972229,0.10650390626560825
20234,11110560,평창동,5219679784,165286,278212918,3782045453,128757000,411299869,4335928679,722573528,1895889546,119,5,7,791963,0.0533007635550388,0.1666479274669822,0.36321951239451744,0.04201680672268908,0.058823529411764705,0.03404427619923689,0.10875064144820049
20241,11110560,평창동,4152114043,135556,137164599,3073007780,80889433,355691007,3517209749,554708731,1433203647,123,5,2,791907,0.03303488237064302,0.15771272417225407,0.34517444178013873,0.04065040650406504,0.016260162601626018,0.026322560432957966,0.11574686185792865
20242,11110560,평창동,5095707902,177410,318582342,3833672852,147240700,392747304,4198675964,735489114,1775251231,127,9,5,833970,0.06251974173695485,0.17517167800187022,0.3483816704452853,0.07086614173228346,0.03937007874015748,0.0384072156608735,0.10244674471769455
20243,11110560,평창동,4632742886,159551,327318061,3550732285,118418761,372197900,3888182554,633531642,1709289439,123,4,8,838168,0.07065318949366792,0.16293773072672452,0.3689584078074822,0.032520325203252036,0.06504065040650407,0.03335051800448537,0.10482285628019404
20244,11110560,평창동,3992180107,148070,243372863,3006400781,152786263,382534221,3411799147,570733175,1447599602,120,4,5,887229,0.06096239560265912,0.16728217295612097,0.36260879098659365,0.03333333333333333,0.041666666666666664,0.05082032441103201,0.1272399286939914
20251,11110560,평창동,3543987849,134564,241758461,2761410563,79164017,315610888,2967121560,446617161,1264620447,118,1,5,901766,0.06821650392176613,0.15052203017930954,0.3568354353576115,0.00847457627118644,0.0423728813559322,0.028667963417216783,0.11429335870183677
20252,11110560,평창동,4622877461,166841,304193961,3532848249,145841925,357000943,3888615571,563947240,1702456866,120,7,3,904147,0.0658018655190999,0.14502519719504564,0.3682677899992902,0.058333333333333334,0.025,0.04128168399004449,0.1010518759477008
20253,11110560,평창동,4391768943,155584,336623427,3390242532,99577041,337996124,3659379504,616583460,1753832567,119,1,2,932114,0.07664871066055079,0.16849399176172464,0.39934536396670356,0.008403361344537815,0.01680672268907563,0.029371657059961632,0.09969673874647739
20254,11110560,평창동,4053749043,133950,339155491,2985633740,87777331,300946044,3214755117,549081735,1396070899,121,5,3,911272,0.08366464904522211,0.1708004855786345,0.34439006563830843,0.04132231404958678,0.024793388429752067,0.02939989919862039,0.10079804497386206
20211,11110570,무악동,938811725,74970,68200102,756616097,0,370481987,812345196,220607204,223394219,26,1,2,1930634,0.07264513233470747,0.27156830013431876,0.2379542277233489,0.038461538461538464,0.07692307692307693,0.0,0.48965649616624535
20212,11110570,무악동,1078761819,80967,103500218,846799752,0,392246791,914111459,236624943,267678197,27,3,1,1925029,0.0959435309788249,0.2588578675721425,0.24813465983448937,0.1111111111111111,0.037037037037037035,0.0,0.46321080051520847
20213,11110570,무악동,1096111054,80694,91513473,762719054,0,386046221,876706522,244428697,236415565,26,3,3,1974630,0.08348923465924649,0.27880332912591244,0.21568577758362795,0.11538461538461539,0.11538461538461539,0.0,0.506144718655475
20214,11110570,무악동,1380523235,86549,78358386,1036567025,0,439870230,1053764436,287662094,338770317,26,1,2,1946318,0.05675991827837653,0.2729851987527125,0.24539269489368645,0.038461538461538464,0.07692307692307693,0.0,0.424352906653576
20221,11110570,무악동,983585725,72086,64342892,730822750,0,383970679,828853562,205601584,240018595,27,1,0,1859503,0.06541665903091466,0.24805537844814135,0.2440240732448613,0.037037037037037035,0.0,0.0,0.5253950824601451
20222,11110570,무악동,1300503001,81408,92525560,962794084,0,451434464,1067074930,262079465,348398473,28,1,0,1997662,0.0711459796162362,0.2456054937023026,0.2678951703549356,0.03571428571428571,0.0,0.0,0.468879557427775
20223,11110570,무악동,1239604604,76827,92800497,1020668728,0,503556131,995791760,246664283,268227269,28,2,2,1987012,0.07486298187385564,0.2477066922104276,0.21638131072962682,0.07142857142857142,0.07142857142857142,0.0,0.4933590274551843
20224,11110570,무악동,1410290454,77402,78913905,1143983874,0,544922057,1064057621,269299702,334250530,32,5,0,1953884,0.05595578185768532,0.2530875177106598,0.23700829077582342,0.15625,0.0,0.0,0.4763371839278217
20231,11110570,무악동,1231036361,74258,78049747,989782175,0,465048185,1019011405,243985382,280622494,32,1,1,1956422,0.06340165853151433,0.23943341635121346,0.2279562999845461,0.03125,0.03125,0.0,0.4698490200634296
20232,11110570,무악동,1404583025,84392,80759383,1148110396,0,464052192,1216303248,264965698,400837538,33,3,3,1939075,0.05749705183856967,0.21784509614332626,0.28537831574605566,0.09090909090909091,0.09090909090909091,0.0,0.4041877798657264
20233,11110570,무악동,1386440217,86333,80939447,1175848850,0,522697587,1155604048,289516270,362380452,31,2,4,1916171,0.05837932714844206,0.25053241246520797,0.2613747405453401,0.06451612903225806,0.12903225806451613,0.0,0.44452787192843707
20234,11110570,무악동,1384048481,80836,54975497,1199237778,0,508410273,1159266804,267379758,376721905,30,3,4,1889339,0.03972078850899732,0.2306455744936521,0.272188373580535,0.1,0.13333333333333333,0.0,0.42394451069402517
20241,11110570,무악동,1334870643,78768,59568383,1145049956,0,446525280,1158392226,258210019,385368455,29,0,1,1834716,0.04462483560663638,0.22290379131049176,0.288693482788654,0.0,0.034482758620689655,0.0,0.38996139658381856
20242,11110570,무악동,1393208008,83447,59679970,1214701485,0,481042423,1218608432,274157801,378060107,29,0,0,1764539,0.042836367331589444,0.2249761234214076,0.2713594128293296,0.0,0.0,0.0,0.396016987663434
20243,11110570,무악동,1275609624,77134,60639641,1113673996,0,457650016,1089310080,245129160,334937304,27,1,3,1863501,0.04753777320199961,0.2250315722773813,0.2625703802309977,0.037037037037037035,0.1111111111111111,0.0,0.41093714825321287
20244,11110570,무악동,1278685357,78112,55689606,1120182563,0,368772807,1209843113,266001424,365504966,27,0,0,1752038,0.04355223565761065,0.21986439493002263,0.2858443353551283,0.0,0.0,0.0,0.3292077730726112
20251,11110570,무악동,1112852079,71350,54907598,957356879,0,362436898,1040849987,229205782,341166084,28,1,0,1725058,0.04933952951711204,0.22021019826366198,0.30656912130367686,0.03571428571428571,0.0,0.0,0.3785807632975707
20252,11110570,무악동,1252687178,78237,60407192,1084500323,0,375051176,1150776003,236547028,365299847,28,1,1,1779593,0.04822208853166692,0.20555436278071224,0.2916129848021802,0.03571428571428571,0.03571428571428571,0.0,0.34582855168038523
20253,11110570,무악동,1250475153,80843,65814045,1084604835,0,405866416,1134963843,233641310,326768156,29,3,1,1974280,0.052631229690655035,0.20585793233943578,0.26131519304166456,0.10344827586206896,0.034482758620689655,0.0,0.3742067183390345
20254,11110570,무악동,1188302130,71090,63587754,1021953433,0,355391162,1082855388,215692945,286283659,28,1,2,2015725,0.05351143652330237,0.19918905829002534,0.24091824105372933,0.03571428571428571,0.07142857142857142,0.0,0.3477567084018005
20211,11110580,교남동,2146125824,120171,162179131,1830311207,0,189223978,1767687234,477643972,396199193,69,3,0,3163749,0.0755683237144627,0.27020841855556443,0.18461135343013327,0.043478260869565216,0.0,0.0,0.1033834996345515
20212,11110580,교남동,2438567659,135759,172381939,2127927911,0,203048398,2090960361,533893487,460269239,66,7,5,3093172,0.07068983235457565,0.2553341024335181,0.1887457324800025,0.10606060606060606,0.07575757575757576,0.0,0.0954207127743248
20213,11110580,교남동,2232968401,130182,165668416,1932764694,0,204196538,1901208565,505055376,482590276,69,9,2,3866282,0.0741920109240274,0.2656496427050338,0.21612051284912026,0.13043478260869565,0.028985507246376812,0.0,0.10564997313635738
20214,11110580,교남동,2587837555,130839,155416404,2222737086,0,226932653,2132837181,590309049,540822491,69,3,5,4092561,0.0600564759946843,0.27677173591058096,0.2089862595722319,0.043478260869565216,0.07246376811594203,0.0,0.10209603935136753
20221,11110580,교남동,2704695124,137170,144699739,2426999956,0,179413405,2242093175,568167738,575671765,69,4,1,3853931,0.05349946384567076,0.2534095122964727,0.2128416470646915,0.057971014492753624,0.014492753623188406,0.0,0.07392394241971713
20222,11110580,교남동,3590178702,165928,177405258,3241589004,0,218945140,2976261165,784657073,844327239,68,2,2,3756720,0.04941404668830883,0.2636385147336356,0.2351769393901329,0.029411764705882353,0.029411764705882353,0.0,0.06754253538305746
20223,11110580,교남동,3210384014,145274,175012002,2868667348,0,119184297,2615863717,677640371,650570465,69,2,3,3729177,0.05451435131647774,0.25905033454003906,0.20264568418075857,0.028985507246376812,0.043478260869565216,0.0,0.041546921459225256
20224,11110580,교남동,3574690903,155599,189500992,3169584197,0,117134776,2851719606,739077084,808363721,69,6,3,3754920,0.05301185393147263,0.2591689177452743,0.22613527796811583,0.08695652173913043,0.043478260869565216,0.0,0.03695588087259762
20231,11110580,교남동,3429694672,144019,174334790,3085377715,0,124275749,2771753477,680118935,657730055,71,6,3,3864711,0.050830994205772265,0.24537497315097623,0.1917751047548643,0.08450704225352113,0.04225352112676056,0.0,0.04027894166598011
20232,11110580,교남동,3540136261,143542,170541931,3219864130,0,156364128,2872848652,685046010,806732363,69,4,4,3817973,0.04817383242525986,0.23845530794777142,0.2278817264429585,0.057971014492753624,0.057971014492753624,0.0,0.048562337318252
20233,11110580,교남동,3315596121,138046,193012710,2946318931,0,163398205,2685076969,637446214,724525031,66,2,4,3816801,0.058213576972633935,0.2374033300942592,0.21852029154307243,0.030303030303030304,0.06060606060606061,0.0,0.05545842416473955
20234,11110580,교남동,3404232948,130297,157307475,3079131911,0,156556145,2689767992,684062632,712961922,67,6,4,3812704,0.046209374447309416,0.2543203109095515,0.2094339408878784,0.08955223880597014,0.05970149253731343,0.0,0.050844247510382155
20241,11110580,교남동,3354892130,121638,173867192,3004650417,0,138439801,2678534587,656062804,686069059,66,5,6,3968394,0.051824972387413244,0.24493348235417056,0.20449809782706785,0.07575757575757576,0.09090909090909091,0.0,0.04607517740390762
20242,11110580,교남동,3342369856,114547,135947201,3070764263,0,149922604,2651664602,658053683,745715422,66,1,2,3947004,0.04067389512742183,0.24816625847162854,0.22310978560955524,0.015151515151515152,0.030303030303030304,0.0,0.04882257026579184
20243,11110580,교남동,3022310980,106504,151652586,2747847248,0,133925534,2415992562,618866950,649232233,66,4,1,3921696,0.05017769084768371,0.25615432751485434,0.21481318014468517,0.06060606060606061,0.015151515151515152,0.0,0.0487383474818248
20244,11110580,교남동,3216255561,114143,157634481,2940988249,0,160505050,2561134798,684062439,724572117,66,0,1,4149031,0.0490118020817314,0.2670934929056397,0.22528437285459854,0.0,0.015151515151515152,0.0,0.05457520955909131
20251,11110580,교남동,3252991969,115751,138569813,3020161876,0,154718369,2619851329,622930992,740615871,64,0,2,4219937,0.04259764989293768,0.23777341298132876,0.22767221009391922,0.0,0.03125,0.0,0.051228502097680276
20252,11110580,교남동,3677625162,125800,133565901,3437753693,0,169820249,2942129030,702897726,785721356,61,4,6,4167907,0.0363185194565514,0.2389078517062863,0.21364911359609629,0.06557377049180328,0.09836065573770492,0.0,0.04939860855819608
